,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-07-05,41.338913,45.472801,40.49791,40.669456,39.556465,7445687
1,2016-07-06,39.389122,40.669456,38.736401,39.95816,38.864651,8014268
2,2016-07-07,39.849373,40.167362,39.619247,39.949791,38.85651,6556726
3,2016-07-08,40.133892,42.351463,39.774059,42.008369,40.858746,5070983
4,2016-07-11,41.179916,42.870293,40.98745,42.778244,41.607548,7220549
5,2016-07-12,42.677822,42.728031,42.058578,42.317993,41.159897,6635716
6,2016-07-13,42.317993,42.761505,41.698746,42.359833,41.200603,5813317
7,2016-07-14,42.117153,43.29707,41.799164,43.154812,41.973824,4160512
8,2016-07-15,43.330544,43.439331,42.351463,42.870293,41.697071,4409311
9,2016-07-18,42.485355,43.163181,42.26778,42.920502,41.745918,1861213
10,2016-07-19,42.711296,43.146442,42.209206,43.138077,41.957539,2335867
11,2016-07-20,43.380753,43.447701,41.849373,42.125523,40.972698,4005282
12,2016-07-21,42.175732,42.359833,41.832638,42.04184,40.891308,3620731
13,2016-07-22,41.841003,42.083683,41.246861,41.338913,40.207626,2928467
14,2016-07-25,41.188286,41.380753,40.050209,40.98745,39.865761,3638536
15,2016-07-26,40.635983,41.355648,40.401672,41.238495,40.10994,1877823
16,2016-07-27,41.071129,41.422592,40.76569,40.937237,39.816925,1946177
17,2016-07-28,40.78661,41.079498,40.456066,40.711296,39.597164,3493105
18,2016-07-29,40.552299,40.836819,40.175732,40.343098,39.239044,5358500
19,2016-08-01,40.259415,40.594143,39.824268,40.0,38.905346,3562295
20,2016-08-02,39.748955,40.184101,39.481171,39.748955,38.661167,3904424
21,2016-08-03,39.748955,41.405857,39.623432,41.238495,40.10994,5628331
22,2016-08-04,41.49791,41.933056,41.405857,41.866108,40.720383,3640926
23,2016-08-05,42.058578,42.661087,42.058578,42.326359,41.168037,3185751
24,2016-08-08,42.368202,42.569038,41.790794,41.882847,40.736664,2529218
25,2016-08-09,40.778244,42.284519,40.519665,42.225941,41.07037,1288091
26,2016-08-10,42.23431,42.51046,41.924686,42.217571,41.062225,1412968
27,2016-08-11,42.451881,44.108788,42.426777,43.974895,42.771454,2381277
28,2016-08-12,43.514645,44.24268,43.347279,44.108788,42.901688,1538921
29,2016-08-15,44.309624,44.995815,44.23431,44.903767,43.674908,1742191
30,2016-08-16,44.836819,45.146442,44.577408,44.811714,43.585373,1197749
31,2016-08-17,44.912132,44.962341,44.635983,44.694561,43.471428,1233360
32,2016-08-18,44.535564,44.78661,44.292889,44.485355,43.267952,1045267
33,2016-08-19,44.309624,44.309624,43.271969,43.447701,42.25869,1429340
34,2016-08-22,43.447701,43.548119,42.74477,42.895397,41.721497,1292632
35,2016-08-23,42.97908,43.598328,42.794979,43.430962,42.242413,3003752
36,2016-08-24,42.895397,43.330544,42.346443,42.98745,41.867504,827896
37,2016-08-25,42.828453,43.422592,42.661087,43.196651,42.071255,1654956
38,2016-08-26,43.21339,43.799164,43.121338,43.405857,42.275017,1120432
39,2016-08-29,43.330544,44.175732,43.146442,43.857742,42.715115,1248536
40,2016-08-30,43.673641,44.74477,43.673641,44.025105,42.87812,1137760
41,2016-08-31,43.907951,44.200836,43.514645,44.075314,42.927029,1976052
42,2016-09-01,44.317993,44.443516,43.631798,44.04184,42.894421,1146483
43,2016-09-02,44.368202,44.74477,44.192471,44.669456,43.505688,1004756
44,2016-09-06,44.769875,44.811714,43.75732,44.125523,42.975922,1546091
45,2016-09-07,43.874477,44.451881,43.53138,44.301254,43.147064,2083124
46,2016-09-08,44.083683,44.317993,43.740585,43.790794,42.649918,1311871
47,2016-09-09,43.322178,43.523014,42.301254,42.301254,41.199184,2593987
48,2016-09-12,41.857742,43.046024,41.72385,42.853558,41.73711,2225568
49,2016-09-13,42.560669,43.01255,41.815899,41.874477,40.783527,1920485
50,2016-09-14,41.882847,42.259415,41.539749,41.857742,40.76722,1376999
